ko:K14021	hsa:578
ko:K14908	hsa:26768
ko:K24254	hsa:83538
ko:K26116	hsa:27085
ko:K26303	hsa:26801
ko:K24621	hsa:79603
ko:K24997	hsa:54834
ko:K25753	hsa:6414
ko:K25376	hsa:359710
ko:K25356	hsa:9068
ko:K14280	hsa:124907961
ko:K25004	hsa:4524
ko:K25543	hsa:112937
ko:K25696	hsa:5368
ko:K25376	hsa:80341
ko:K26583	hsa:55809
ko:K24536	hsa:26009
ko:K25769	hsa:57148
ko:K25593	hsa:9994
ko:K27139	hsa:101340251
ko:K24480	hsa:202333
ko:K24903	hsa:727940
ko:K24900	hsa:83881
ko:K25352	hsa:29991
ko:K17594	hsa:221692
ko:K25406	hsa:4237
ko:K26320	hsa:677846
ko:K24940	hsa:143884
ko:K25373	hsa:56
ko:K25541	hsa:407738
ko:K24994	hsa:138046
ko:K27061	hsa:8910
ko:K26050	hsa:58529
ko:K25493	hsa:27122
ko:K24178	hsa:199223
ko:K24115	hsa:64901
ko:K24796	hsa:54662
ko:K24636	hsa:161497
ko:K25375	hsa:128861
ko:K24261	hsa:55262
ko:K25512	hsa:1805
ko:K24642	hsa:63920
ko:K25421	hsa:200132
ko:K24804	hsa:7541
ko:K24318	hsa:8578
ko:K25354	hsa:55937
ko:K24642	hsa:114821
ko:K25655	hsa:256987
ko:K24627	hsa:10634
ko:K24520	hsa:91851
ko:K24905	hsa:284355
ko:K17594	hsa:9749
ko:K24904	hsa:645832
ko:K25048	hsa:54664
ko:K24877	hsa:27287
ko:K25437	hsa:55074
ko:K24894	hsa:503834
ko:K24896	hsa:503835
ko:K26409	hsa:3429
ko:K24928	hsa:91875
ko:K25395	hsa:112942
ko:K24787	hsa:10900
ko:K25545	hsa:25817
ko:K24642	hsa:58486
ko:K24335	hsa:79174
ko:K24220	hsa:4626
ko:K25352	hsa:29989
ko:K24938	hsa:54777
ko:K25444	hsa:10439
ko:K14911	hsa:619565
ko:K25636	hsa:161753
ko:K24677	hsa:23288
ko:K26674	hsa:219854
ko:K25092	hsa:6294
ko:K24924	hsa:5913
ko:K24166	hsa:93436
ko:K25748	hsa:124220
ko:K25229	hsa:119504
ko:K24963	hsa:51398
ko:K11377	hsa:54859
ko:K27118	hsa:692223
ko:K24314	hsa:9404
ko:K25039	hsa:164091
ko:K26535	hsa:3077
ko:K24749	hsa:84058
ko:K25606	hsa:613209
ko:K14921	hsa:6079
ko:K25614	hsa:25876
ko:K24907	hsa:23181
ko:K26671	hsa:9710
ko:K24642	hsa:9204
ko:K24934	hsa:153657
ko:K25768	hsa:253959
ko:K25777	hsa:51125
ko:K26412	hsa:85462
ko:K25392	hsa:55704
ko:K25363	hsa:319
ko:K25442	hsa:135112
ko:K24688	hsa:55063
ko:K25511	hsa:374946
ko:K24828	hsa:167691
ko:K25606	hsa:100129216
ko:K25370	hsa:160065
ko:K24315	hsa:7041
ko:K26435	hsa:92140
ko:K24222	hsa:51763
ko:K25376	hsa:149954
ko:K24627	hsa:246176
ko:K26582	hsa:91748
ko:K24848	hsa:3433
ko:K13203	hsa:23217
ko:K25370	hsa:100169851
ko:K24370	hsa:7707
ko:K25138	hsa:22852
ko:K24471	hsa:255324
ko:K25636	hsa:440836
ko:K24627	hsa:283431
ko:K25383	hsa:29113
ko:K16738	hsa:54820
ko:K25093	hsa:79811
ko:K24610	hsa:26018
ko:K26405	hsa:55246
ko:K24637	hsa:9189
ko:K24553	hsa:23333
ko:K24645	hsa:59336
ko:K24643	hsa:56980
ko:K25624	hsa:374355
ko:K14908	hsa:26766
ko:K14908	hsa:26767
ko:K25351	hsa:3933
ko:K25605	hsa:9274
ko:K24840	hsa:132141
ko:K24651	hsa:51317
ko:K17594	hsa:65979
ko:K24489	hsa:79187
ko:K25606	hsa:100133267
ko:K25476	hsa:200407
ko:K25083	hsa:54502
ko:K24684	hsa:79752
ko:K25632	hsa:80705
ko:K25355	hsa:100506013
ko:K24550	hsa:54828
ko:K24639	hsa:84327
ko:K24316	hsa:55701
ko:K24640	hsa:9889
ko:K25431	hsa:116844
ko:K24488	hsa:54752
ko:K25534	hsa:260436
ko:K25535	hsa:143282
ko:K25129	hsa:25909
ko:K25719	hsa:5342
ko:K24339	hsa:1307
ko:K25370	hsa:399967
ko:K24896	hsa:100033411
ko:K24896	hsa:100288687
ko:K24896	hsa:26581
ko:K24896	hsa:26584
ko:K24937	hsa:83894
ko:K25551	hsa:25790
ko:K25318	hsa:150365
ko:K23801	hsa:55795
ko:K25639	hsa:11198
ko:K24647	hsa:63977
ko:K25207	hsa:23053
ko:K25792	hsa:339123
ko:K25827	hsa:55749
ko:K24319	hsa:91179
ko:K24611	hsa:9949
ko:K24181	hsa:987
ko:K26387	hsa:100151684
ko:K25633	hsa:53340
ko:K24176	hsa:347735
ko:K25049	hsa:113277
ko:K24455	hsa:7274
ko:K24797	hsa:125058
ko:K26584	hsa:84215
ko:K25374	hsa:671
ko:K25636	hsa:284451
ko:K24999	hsa:125950
ko:K24205	hsa:51643
ko:K24070	hsa:142
ko:K25717	hsa:5304
ko:K24246	hsa:84034
ko:K24996	hsa:63932
ko:K20865	hsa:91662
ko:K24806	hsa:7690
ko:K24644	hsa:56981
ko:K14893	hsa:109616978
ko:K24610	hsa:121227
ko:K25572	hsa:23301
ko:K25459	hsa:27156
ko:K24371	hsa:63925
ko:K14907	hsa:26765
ko:K24456	hsa:339855
ko:K24395	hsa:30816
ko:K24246	hsa:90187
ko:K24286	hsa:10216
ko:K24202	hsa:6623
ko:K25000	hsa:55225
ko:K24537	hsa:57325
ko:K24889	hsa:153572
ko:K25358	hsa:10218
ko:K24795	hsa:23232
ko:K27135	hsa:100033414
ko:K27135	hsa:100033417
ko:K25441	hsa:55329
ko:K24262	hsa:6678
ko:K25467	hsa:4246
ko:K25376	hsa:128859
ko:K26998	hsa:1837
ko:K24726	hsa:284184
ko:K25353	hsa:5047
ko:K24635	hsa:10322
ko:K26455	hsa:10263
ko:K26085	hsa:339834
ko:K24372	hsa:79797
ko:K25065	hsa:84717
ko:K16817	hsa:54979
ko:K24148	hsa:146310
ko:K24340	hsa:1310
ko:K27125	hsa:100113382
ko:K26555	hsa:144132
ko:K24552	hsa:151516
ko:K24104	hsa:51184
ko:K24098	hsa:4004
ko:K24098	hsa:55885
ko:K26468	hsa:100130933
ko:K26466	hsa:100507537
ko:K26467	hsa:401152
ko:K24080	hsa:221496
ko:K24081	hsa:84225
ko:K26470	hsa:4826
ko:K14908	hsa:6080
ko:K26472	hsa:9762
ko:K24094	hsa:64342
ko:K24099	hsa:8543
ko:K05005	hsa:100134444
ko:K06520	hsa:83692
ko:K24086	hsa:7458
ko:K01149	hsa:79002
ko:K24091	hsa:79596
ko:K05692	hsa:60
ko:K24146	hsa:54796
ko:K09653	hsa:728819
ko:K09625	hsa:360226
ko:K24123	hsa:84071
ko:K24141	hsa:56910
ko:K10085	hsa:111089941
ko:K24416	hsa:54751
ko:K09250	hsa:389874
ko:K24156	hsa:389400
ko:K24169	hsa:63892
ko:K11290	hsa:646817
ko:K11284	hsa:100289087
ko:K11284	hsa:64591
ko:K11284	hsa:728403
ko:K11252	hsa:102724334
ko:K11252	hsa:114483833
ko:K11252	hsa:54145
ko:K09397	hsa:653427
ko:K24505	hsa:26205
ko:K24504	hsa:11262
ko:K24504	hsa:93349
ko:K24505	hsa:10691
ko:K24522	hsa:375616
ko:K14784	hsa:84319
ko:K03145	hsa:6920
ko:K27106	hsa:79759
ko:K16670	hsa:4212
ko:K24222	hsa:27124
ko:K15698	hsa:285533
ko:K24127	hsa:57692
ko:K24142	hsa:10809
ko:K14563	hsa:345630
ko:K23196	hsa:100128927
ko:K24165	hsa:388939
ko:K24143	hsa:9079
ko:K09045	hsa:114108587
ko:K24144	hsa:57224
ko:K24144	hsa:4810
ko:K24144	hsa:340527
ko:K24145	hsa:727857
ko:K23994	hsa:150159
ko:K15680	hsa:374875
ko:K24134	hsa:221302
ko:K24127	hsa:139081
ko:K19895	hsa:2675
ko:K19895	hsa:2676
ko:K19895	hsa:64096
ko:K24127	hsa:286514
ko:K24127	hsa:266740
ko:K24199	hsa:135935
ko:K10485	hsa:64396
ko:K24127	hsa:4115
ko:K24135	hsa:22880
ko:K24135	hsa:27136
ko:K13438	hsa:84666
ko:K24127	hsa:139422
ko:K24135	hsa:23515
ko:K24127	hsa:347541
ko:K24127	hsa:51438
ko:K24127	hsa:64110
ko:K24127	hsa:4100
ko:K24135	hsa:79710
ko:K24127	hsa:4108
ko:K24127	hsa:4110
ko:K24127	hsa:4113
ko:K24127	hsa:4107
ko:K24127	hsa:4109
ko:K24127	hsa:139604
ko:K24127	hsa:645864
ko:K24164	hsa:286262
ko:K10435	hsa:643246
ko:K11376	hsa:23587
ko:K24173	hsa:84954
ko:K24155	hsa:23312
ko:K24174	hsa:64863
ko:K26360	hsa:26780
ko:K22647	hsa:646951
ko:K24124	hsa:219681
ko:K24167	hsa:83787
ko:K24168	hsa:221481
ko:K24125	hsa:55130
ko:K21870	hsa:140836
ko:K24982	hsa:55068
ko:K16759	hsa:79839
ko:K24177	hsa:619189
ko:K24170	hsa:9480
ko:K24171	hsa:390874
ko:K24253	hsa:139212
ko:K04004	hsa:3075
ko:K24248	hsa:129080
ko:K25375	hsa:140683
ko:K24255	hsa:59335
ko:K19765	hsa:440498
ko:K13091	hsa:55147
ko:K24183	hsa:26960
ko:K24190	hsa:3982
ko:K24260	hsa:55717
ko:K24236	hsa:114899
ko:K24203	hsa:256714
ko:K24210	hsa:643418
ko:K24215	hsa:643414
ko:K24216	hsa:142910
ko:K24205	hsa:64114
ko:K24220	hsa:4620
ko:K24220	hsa:4621
ko:K24220	hsa:57644
ko:K24220	hsa:22989
ko:K19756	hsa:81492
ko:K24243	hsa:83690
ko:K24247	hsa:22915
ko:K24247	hsa:79812
ko:K24223	hsa:80217
ko:K24191	hsa:84432
ko:K24205	hsa:23017
ko:K24209	hsa:23676
ko:K19470	hsa:114897
ko:K24220	hsa:8735
ko:K19470	hsa:390664
ko:K24235	hsa:140689
ko:K24235	hsa:147381
ko:K24235	hsa:643866
ko:K24235	hsa:869
ko:K24196	hsa:56952
ko:K24201	hsa:6620
ko:K24219	hsa:253017
ko:K24185	hsa:55605
ko:K24186	hsa:55582
ko:K23949	hsa:54809
ko:K24211	hsa:114898
ko:K24195	hsa:9213
ko:K24213	hsa:387911
ko:K24214	hsa:131149
ko:K24384	hsa:3090
ko:K15559	hsa:55197
ko:K10395	hsa:285643
ko:K24273	hsa:8233
ko:K24274	hsa:63901
ko:K24373	hsa:130557
ko:K24374	hsa:84146
ko:K24375	hsa:57592
ko:K12883	hsa:392517
ko:K24376	hsa:7552
ko:K24377	hsa:79755
ko:K24332	hsa:8455
ko:K24333	hsa:1953
ko:K24334	hsa:1955
ko:K14754	hsa:4600
ko:K24499	hsa:89766
ko:K27060	hsa:7402
ko:K24402	hsa:54587
ko:K24404	hsa:79932
ko:K24403	hsa:9856
ko:K24413	hsa:1397
ko:K24553	hsa:283417
ko:K19467	hsa:4146
ko:K19467	hsa:4147
ko:K19467	hsa:8785
ko:K24478	hsa:162282
ko:K24383	hsa:23598
ko:K24429	hsa:57188
ko:K24502	hsa:389549
ko:K08694	hsa:105180391
ko:K09228	hsa:388558
ko:K09228	hsa:388559
ko:K09228	hsa:390980
ko:K04894	hsa:102723475
ko:K14454	hsa:137362
ko:K17491	hsa:139420
ko:K03263	hsa:143244
ko:K09228	hsa:126068
ko:K09228	hsa:126231
ko:K09228	hsa:147660
ko:K24420	hsa:3927
ko:K24485	hsa:22862
ko:K24554	hsa:285600
ko:K24398	hsa:152816
ko:K24399	hsa:83938
ko:K24490	hsa:123722
ko:K24513	hsa:3699
ko:K24491	hsa:26103
ko:K24491	hsa:340745
ko:K24502	hsa:55079
ko:K24491	hsa:345193
ko:K24506	hsa:5212
ko:K24507	hsa:64856
ko:K24497	hsa:9796
ko:K24492	hsa:57633
ko:K24492	hsa:54674
ko:K24508	hsa:340706
ko:K24492	hsa:10446
ko:K24518	hsa:51232
ko:K24521	hsa:375567
ko:K24519	hsa:220001
ko:K24497	hsa:84457
ko:K24521	hsa:402117
ko:K24482	hsa:51379
ko:K24483	hsa:92565
ko:K24464	hsa:10085
ko:K24465	hsa:51162
ko:K24484	hsa:84624
ko:K24485	hsa:64778
ko:K24465	hsa:80864
ko:K24486	hsa:252995
ko:K24413	hsa:401262
ko:K24414	hsa:2275
ko:K24487	hsa:163479
ko:K24386	hsa:9705
ko:K24387	hsa:26013
ko:K24415	hsa:9457
ko:K24387	hsa:84456
ko:K24424	hsa:8796
ko:K24500	hsa:114990
ko:K24496	hsa:4868
ko:K24387	hsa:83746
ko:K24387	hsa:91133
ko:K24388	hsa:84524
ko:K24419	hsa:155368
ko:K24495	hsa:8736
ko:K24495	hsa:9172
ko:K24495	hsa:127294
ko:K24445	hsa:342618
ko:K24468	hsa:222663
ko:K24501	hsa:639
ko:K24470	hsa:25992
ko:K24457	hsa:100506736
ko:K24458	hsa:91607
ko:K24459	hsa:146857
ko:K24473	hsa:10178
ko:K24509	hsa:146177
ko:K24510	hsa:4013
ko:K24473	hsa:57451
ko:K24473	hsa:55714
ko:K24510	hsa:127731
ko:K24510	hsa:90113
ko:K24511	hsa:80737
ko:K24463	hsa:92737
ko:K24512	hsa:23078
ko:K24431	hsa:170392
ko:K24425	hsa:121214
ko:K24381	hsa:151176
ko:K24432	hsa:339366
ko:K24433	hsa:55901
ko:K24435	hsa:140862
ko:K24435	hsa:145501
ko:K24526	hsa:10137
ko:K24526	hsa:389677
ko:K24553	hsa:286148
ko:K17687	hsa:1579
ko:K17687	hsa:284541
ko:K17726	hsa:4051
ko:K24472	hsa:57493
ko:K24493	hsa:164312
ko:K24494	hsa:4608
ko:K24494	hsa:343263
ko:K24527	hsa:92400
ko:K24412	hsa:1396
ko:K24421	hsa:4892
ko:K24422	hsa:22998
ko:K24423	hsa:7739
ko:K24427	hsa:10418
ko:K24428	hsa:10417
ko:K24436	hsa:148113
ko:K24429	hsa:92949
ko:K24430	hsa:9719
ko:K08771	hsa:100509620
ko:K24436	hsa:8483
ko:K24437	hsa:54084
ko:K24457	hsa:55106
ko:K24468	hsa:80274
ko:K24473	hsa:26011
ko:K24646	hsa:63978
ko:K24628	hsa:79641
ko:K24624	hsa:125988
ko:K24594	hsa:51319
ko:K24611	hsa:83607
ko:K27132	hsa:767578
ko:K24686	hsa:60685
ko:K24687	hsa:7763
ko:K24691	hsa:64397
ko:K24630	hsa:23613
ko:K24575	hsa:136647
ko:K24631	hsa:51281
ko:K24576	hsa:58986
ko:K24576	hsa:51754
ko:K24632	hsa:116225
ko:K24633	hsa:57037
ko:K24577	hsa:389827
ko:K24634	hsa:114826
ko:K24578	hsa:101929726
ko:K24674	hsa:79830
ko:K24675	hsa:9202
ko:K24675	hsa:7750
ko:K24676	hsa:9205
ko:K24678	hsa:55733
ko:K24679	hsa:57467
ko:K24680	hsa:84976
ko:K24681	hsa:85455
ko:K27132	hsa:767605
ko:K24769	hsa:6942
ko:K24753	hsa:256764
ko:K24827	hsa:79005
ko:K24756	hsa:349136
ko:K24752	hsa:55100
ko:K19600	hsa:7275
ko:K19600	hsa:7288
ko:K24745	hsa:401551
ko:K24758	hsa:112840
ko:K24807	hsa:166793
ko:K24810	hsa:25998
ko:K24754	hsa:84942
ko:K24755	hsa:79968
ko:K24735	hsa:79582
ko:K24736	hsa:9948
ko:K24780	hsa:57732
ko:K24824	hsa:84060
ko:K24757	hsa:126248
ko:K24759	hsa:197335
ko:K24790	hsa:10631
ko:K24794	hsa:131566
ko:K24808	hsa:388419
ko:K25718	hsa:10761
ko:K24818	hsa:79567
ko:K24760	hsa:29062
ko:K24794	hsa:285761
ko:K24792	hsa:200008
ko:K24768	hsa:745
ko:K24762	hsa:56964
ko:K24743	hsa:114987
ko:K24747	hsa:151790
ko:K24849	hsa:3437
ko:K24746	hsa:22911
ko:K24831	hsa:7455
ko:K24829	hsa:23251
ko:K24852	hsa:84905
ko:K24748	hsa:348793
ko:K24830	hsa:100127206
ko:K24853	hsa:58499
ko:K24742	hsa:79446
ko:K24750	hsa:54853
ko:K24832	hsa:654502
ko:K24832	hsa:100505385
ko:K24833	hsa:100505385
ko:K24834	hsa:256710
ko:K24841	hsa:84223
ko:K24818	hsa:140876
ko:K24814	hsa:25938
ko:K24811	hsa:643376
ko:K24813	hsa:399671
ko:K24721	hsa:9685
ko:K24812	hsa:55027
ko:K24724	hsa:166
ko:K24725	hsa:14
ko:K24737	hsa:11180
ko:K24728	hsa:146845
ko:K24738	hsa:23335
ko:K24741	hsa:91833
ko:K24729	hsa:149465
ko:K24809	hsa:881
ko:K24740	hsa:116966
ko:K24739	hsa:64743
ko:K24818	hsa:9750
ko:K24734	hsa:284434
ko:K24734	hsa:57495
ko:K24798	hsa:161514
ko:K24799	hsa:4943
ko:K24800	hsa:23329
ko:K24817	hsa:133558
ko:K24817	hsa:339766
ko:K24816	hsa:727957
ko:K24720	hsa:56995
ko:K24723	hsa:79819
ko:K14404	hsa:642843
ko:K09230	hsa:649137
ko:K20301	hsa:10597
ko:K20353	hsa:111240474
ko:K24778	hsa:84936
ko:K12482	hsa:55680
ko:K24825	hsa:79637
ko:K24834	hsa:144321
ko:K24835	hsa:152007
ko:K24775	hsa:54838
ko:K24751	hsa:128025
ko:K24763	hsa:29919
ko:K24761	hsa:116143
ko:K24764	hsa:151525
ko:K24836	hsa:51050
ko:K24787	hsa:154661
ko:K24842	hsa:64799
ko:K24870	hsa:339453
ko:K24732	hsa:54584
ko:K24786	hsa:146923
ko:K24837	hsa:79781
ko:K24783	hsa:152789
ko:K24785	hsa:282973
ko:K24730	hsa:9391
ko:K24784	hsa:9832
ko:K24789	hsa:79703
ko:K24840	hsa:440956
ko:K24774	hsa:23360
ko:K24823	hsa:197135
ko:K24775	hsa:23559
ko:K24941	hsa:143941
ko:K25036	hsa:11082
ko:K24975	hsa:79828
ko:K24933	hsa:55001
ko:K24992	hsa:50804
ko:K25040	hsa:85315
ko:K24908	hsa:57609
ko:K24915	hsa:84286
ko:K24943	hsa:158219
ko:K24979	hsa:66037
ko:K24899	hsa:342900
ko:K24892	hsa:503582
ko:K24943	hsa:22996
ko:K24943	hsa:125488
ko:K24942	hsa:55020
ko:K24926	hsa:7265
ko:K25058	hsa:58509
ko:K24889	hsa:79192
ko:K24991	hsa:64779
ko:K25037	hsa:127435
ko:K25038	hsa:79883
ko:K25057	hsa:11168
ko:K25059	hsa:163859
ko:K24990	hsa:27303
ko:K24990	hsa:5937
ko:K24990	hsa:5939
ko:K24993	hsa:55269
ko:K25006	hsa:221662
ko:K24909	hsa:22982
ko:K24893	hsa:127343
ko:K24902	hsa:158800
ko:K24901	hsa:23440
ko:K24983	hsa:9908
ko:K24897	hsa:84525
ko:K24929	hsa:319089
ko:K24916	hsa:25925
ko:K24903	hsa:84528
ko:K24898	hsa:91464
ko:K24895	hsa:644168
ko:K24936	hsa:23331
ko:K24935	hsa:55622
ko:K24922	hsa:116211
ko:K24939	hsa:55280
ko:K24921	hsa:116441
ko:K24918	hsa:4071
ko:K24919	hsa:7104
ko:K24923	hsa:79853
ko:K24920	hsa:9032
ko:K24947	hsa:100287898
ko:K24946	hsa:130502
ko:K24925	hsa:54557
ko:K24887	hsa:9567
ko:K25030	hsa:340990
ko:K25030	hsa:283310
ko:K24934	hsa:64927
ko:K24875	hsa:440097
ko:K24878	hsa:22850
ko:K24880	hsa:22882
ko:K24881	hsa:23051
ko:K24882	hsa:360030
ko:K24883	hsa:57594
ko:K24885	hsa:79618
ko:K24932	hsa:118491
ko:K24971	hsa:9147
ko:K24945	hsa:23264
ko:K24945	hsa:29066
ko:K24982	hsa:10495
ko:K24981	hsa:373863
ko:K24973	hsa:55152
ko:K24956	hsa:339487
ko:K24974	hsa:55798
ko:K24974	hsa:339175
ko:K24977	hsa:5375
ko:K24889	hsa:50805
ko:K24891	hsa:5316
ko:K24891	hsa:63876
ko:K24889	hsa:79190
ko:K25101	hsa:135295
ko:K25102	hsa:54952
ko:K25742	hsa:374739
ko:K25082	hsa:166863
ko:K25079	hsa:79171
ko:K25112	hsa:51075
ko:K25091	hsa:11030
ko:K25095	hsa:81892
ko:K25168	hsa:9931
ko:K25081	hsa:129831
ko:K25186	hsa:51507
ko:K25078	hsa:155435
ko:K25176	hsa:26036
ko:K25100	hsa:23013
ko:K25173	hsa:7732
ko:K25175	hsa:80829
ko:K25178	hsa:51244
ko:K25185	hsa:129293
ko:K25164	hsa:49856
ko:K25165	hsa:85441
ko:K25209	hsa:54897
ko:K25202	hsa:9670
ko:K25203	hsa:64328
ko:K25204	hsa:23214
ko:K25201	hsa:51194
ko:K26608	hsa:83862
ko:K25215	hsa:55716
ko:K25214	hsa:54546
ko:K25217	hsa:64327
ko:K25216	hsa:337867
ko:K25219	hsa:11276
ko:K25218	hsa:54812
ko:K25225	hsa:401138
ko:K25226	hsa:157657
ko:K26413	hsa:392862
ko:K25292	hsa:26022
ko:K26403	hsa:84191
ko:K25291	hsa:9772
ko:K26403	hsa:51647
ko:K25860	hsa:55248
ko:K25788	hsa:375307
ko:K25393	hsa:128344
ko:K25397	hsa:285331
ko:K25398	hsa:80323
ko:K25399	hsa:90060
ko:K25384	hsa:352999
ko:K25362	hsa:346
ko:K25402	hsa:192668
ko:K25401	hsa:201255
ko:K25381	hsa:23732
ko:K25403	hsa:196383
ko:K25404	hsa:343035
ko:K25412	hsa:922
ko:K25411	hsa:375704
ko:K25415	hsa:9048
ko:K25416	hsa:5623
ko:K25418	hsa:54360
ko:K25408	hsa:9848
ko:K25409	hsa:4239
ko:K25410	hsa:8076
ko:K25396	hsa:257177
ko:K25343	hsa:79924
ko:K25344	hsa:199800
ko:K25385	hsa:1620
ko:K25386	hsa:339479
ko:K25386	hsa:57795
ko:K25388	hsa:22920
ko:K25368	hsa:130576
ko:K25371	hsa:646627
ko:K25369	hsa:66004
ko:K25389	hsa:79770
ko:K25391	hsa:1627
ko:K25400	hsa:132320
ko:K25413	hsa:389383
ko:K25464	hsa:7356
ko:K25469	hsa:92304
ko:K25475	hsa:26150
ko:K25470	hsa:29105
ko:K25475	hsa:158787
ko:K25455	hsa:6997
ko:K25474	hsa:440585
ko:K25456	hsa:54763
ko:K25456	hsa:152015
ko:K25457	hsa:83853
ko:K25478	hsa:54967
ko:K25479	hsa:199699
ko:K25462	hsa:10879
ko:K25462	hsa:26952
ko:K25462	hsa:58503
ko:K25458	hsa:222967
ko:K25458	hsa:728194
ko:K25450	hsa:202500
ko:K25460	hsa:26074
ko:K25451	hsa:84229
ko:K25461	hsa:89876
ko:K25438	hsa:131375
ko:K25440	hsa:146849
ko:K25453	hsa:9607
ko:K25435	hsa:8623
ko:K25454	hsa:653275
ko:K25427	hsa:120379
ko:K25440	hsa:387885
ko:K25661	hsa:10955
ko:K25445	hsa:93145
ko:K25446	hsa:118427
ko:K25447	hsa:10562
ko:K25448	hsa:283298
ko:K25448	hsa:56944
ko:K25449	hsa:169611
ko:K25449	hsa:25903
ko:K25424	hsa:25943
ko:K25423	hsa:146562
ko:K25425	hsa:115399
ko:K25426	hsa:55011
ko:K25429	hsa:55203
ko:K25535	hsa:83888
ko:K25515	hsa:122258
ko:K25481	hsa:2487
ko:K25482	hsa:85569
ko:K25483	hsa:170589
ko:K25484	hsa:122876
ko:K25557	hsa:84439
ko:K25558	hsa:10086
ko:K25559	hsa:374918
ko:K25559	hsa:147920
ko:K25559	hsa:388555
ko:K25559	hsa:444882
ko:K25560	hsa:79713
ko:K25561	hsa:492311
ko:K25535	hsa:9982
ko:K25553	hsa:144535
ko:K25538	hsa:56287
ko:K25542	hsa:284467
ko:K25550	hsa:26292
ko:K25548	hsa:9940
ko:K25552	hsa:286464
ko:K25554	hsa:159686
ko:K25556	hsa:2980
ko:K25556	hsa:2981
ko:K25557	hsa:79802
ko:K25536	hsa:2267
ko:K25537	hsa:10875
ko:K11837	hsa:9098
ko:K25543	hsa:89944
ko:K25542	hsa:338811
ko:K25549	hsa:136332
ko:K25547	hsa:90835
ko:K25638	hsa:114822
ko:K20411	hsa:79899
ko:K25566	hsa:3671
ko:K25567	hsa:3512
ko:K25568	hsa:81621
ko:K25573	hsa:254102
ko:K25605	hsa:605
ko:K25606	hsa:117285
ko:K25606	hsa:245908
ko:K25606	hsa:245909
ko:K25606	hsa:245910
ko:K25606	hsa:245927
ko:K25606	hsa:245928
ko:K25606	hsa:245929
ko:K25606	hsa:245932
ko:K25606	hsa:245934
ko:K25611	hsa:255119
ko:K01081	hsa:284958
ko:K25615	hsa:79925
ko:K25629	hsa:26256
ko:K25609	hsa:286207
ko:K25606	hsa:245911
ko:K25606	hsa:245913
ko:K25606	hsa:245937
ko:K25606	hsa:245939
ko:K25606	hsa:245940
ko:K25612	hsa:29998
ko:K25625	hsa:57821
ko:K25628	hsa:6954
ko:K25628	hsa:100996631
ko:K25628	hsa:100996648
ko:K25628	hsa:55346
ko:K25631	hsa:130540
ko:K25591	hsa:84967
ko:K25592	hsa:134353
ko:K14909	hsa:619505
ko:K25647	hsa:219670
ko:K25643	hsa:25858
ko:K25646	hsa:285588
ko:K25645	hsa:85438
ko:K25686	hsa:51237
ko:K25680	hsa:56154
ko:K25682	hsa:647310
ko:K25635	hsa:4956
ko:K25687	hsa:79625
ko:K25688	hsa:4693
ko:K25679	hsa:56157
ko:K25662	hsa:100507650
ko:K25679	hsa:56156
ko:K25679	hsa:100129520
ko:K25689	hsa:29937
ko:K25679	hsa:100132015
ko:K25668	hsa:9637
ko:K25684	hsa:4477
ko:K25685	hsa:692094
ko:K25683	hsa:171482
ko:K25683	hsa:171483
ko:K25683	hsa:171484
ko:K25681	hsa:400629
ko:K26273	hsa:22904
ko:K27215	hsa:692110
ko:K25695	hsa:7425
ko:K25693	hsa:347148
ko:K25694	hsa:80763
ko:K25697	hsa:114960
ko:K25708	hsa:339105
ko:K25709	hsa:4884
ko:K25709	hsa:4885
ko:K25710	hsa:23467
ko:K25711	hsa:11247
ko:K25707	hsa:84569
ko:K25713	hsa:344901
ko:K25707	hsa:119180
ko:K25714	hsa:56914
ko:K25715	hsa:150677
ko:K25716	hsa:5157
ko:K25702	hsa:6975
ko:K25707	hsa:389852
ko:K25707	hsa:57151
ko:K25707	hsa:729201
ko:K25712	hsa:729330
ko:K25703	hsa:55591
ko:K25705	hsa:317761
ko:K25701	hsa:118812
ko:K25704	hsa:57688
ko:K25736	hsa:6406
ko:K25735	hsa:11341
ko:K25737	hsa:100505989
ko:K25738	hsa:25928
ko:K25736	hsa:6407
ko:K25739	hsa:136853
ko:K25721	hsa:5545
ko:K25724	hsa:5806
ko:K25744	hsa:221044
ko:K25731	hsa:57020
ko:K25745	hsa:284013
ko:K25730	hsa:10311
ko:K25746	hsa:128434
ko:K25746	hsa:222008
ko:K25733	hsa:29106
ko:K25746	hsa:342865
ko:K25747	hsa:653808
ko:K25755	hsa:3950
ko:K25754	hsa:6462
ko:K25743	hsa:57045
ko:K25756	hsa:112577461
ko:K25756	hsa:219990
ko:K25722	hsa:10394
ko:K25721	hsa:5544
ko:K25756	hsa:112577462
ko:K25756	hsa:255649
ko:K25756	hsa:107987155
ko:K25757	hsa:205428
ko:K25768	hsa:57186
ko:K25757	hsa:79742
ko:K25770	hsa:125150
ko:K25771	hsa:126074
ko:K25772	hsa:286257
ko:K25758	hsa:150356
ko:K25781	hsa:286676
ko:K25782	hsa:387597
ko:K25752	hsa:11055
ko:K25723	hsa:11272
ko:K25751	hsa:283129
ko:K25787	hsa:345275
ko:K25773	hsa:63967
ko:K00875	hsa:55277
ko:K25779	hsa:51170
ko:K25780	hsa:22889
ko:K25749	hsa:283847
ko:K25727	hsa:5967
