model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Staphylococcus_aureus_subsp_aureus_21196.mat,1410,737,351,282,49,84,6
Brachyspira_aalborgi_PC3517II.mat,1065,656,314,314,20,25,4
Streptococcus_pneumoniae_GA40183.mat,1107,580,253,269,17,56,5
Neisseria_bacilliformis_914_NLAC_0_29744_674333.mat,1077,710,336,329,38,39,5
Salmonella_enterica_subsp_enterica_serovar_Typhi_str_Ty2.mat,2330,1255,770,298,92,177,7
Actinobacillus_pleuropneumoniae_serovar_7_str_AP76.mat,1744,1016,604,300,56,122,8
Photorhabdus_luminescens_H1_H1_C1.mat,1496,829,475,293,51,50,6
Staphylococcus_aureus_A5948.mat,1407,734,368,265,51,81,6
Acinetobacter_radioresistens_WC_A_157.mat,1777,1146,755,257,81,127,8
Coprococcus_sp_HPP0074.mat,968,629,372,222,28,36,4
Ruminococcaceae_bacterium_D16.mat,968,693,479,153,25,61,5
Alistipes_onderdonkii_DSM_19147.mat,1189,742,397,292,31,52,8
Enterococcus_caccae_ATCC_BAA_1240.mat,1324,765,447,235,34,90,8
Acinetobacter_baumannii_AB405E4.mat,1550,865,456,291,72,96,7
Streptococcus_pneumoniae_GA47033.mat,1099,581,255,268,17,56,5
Streptococcus_agalactiae_BSU451.mat,2214,856,481,286,45,101,8
Staphylococcus_aureus_subsp_aureus_E1410.mat,1370,730,344,284,49,82,5
Escherichia_coli_p0305293_10.mat,3208,883,446,283,77,122,7
Paraclostridium_bifermentans_ATCC_638.mat,1090,650,408,210,30,26,5
Staphylococcus_aureus_subsp_aureus_CBD_635.mat,1410,734,348,278,51,86,6
Escherichia_coli_2_4168.mat,3583,1242,727,305,96,195,8
Klebsiella_pneumoniae_G5_2.mat,2550,1295,833,284,104,161,8
Campylobacter_jejuni_subsp_jejuni_129_258.mat,1333,916,462,378,51,81,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_72_A_52.mat,2342,1238,763,289,96,172,7
Lachnospiraceae_bacterium_2_1_58FAA.mat,1889,664,382,241,31,42,5
Campylobacter_jejuni_subsp_jejuni_1997_7.mat,1338,888,457,348,53,86,7
Lactobacillus_crispatus_MV_3A_US.mat,1083,681,424,211,30,53,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_18569.mat,2332,1230,762,290,98,164,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_03_O_05.mat,2351,1245,769,289,94,175,7
Lactobacillus_gasseri_K7.mat,2021,748,439,257,28,89,8
Escherichia_coli_Nissle_1917.mat,3555,1212,717,290,99,190,8
Lautropia_mirabilis_ATCC_51599.mat,1333,822,504,252,48,54,8
Staphylococcus_aureus_subsp_aureus_MRSA131.mat,1412,735,349,282,51,84,6
Streptococcus_parasanguinis_ATCC_15912.mat,1258,764,461,229,28,81,8
Streptococcus_constellatus_subsp_pharyngis_SK1060.mat,1006,645,348,253,17,49,7
Citrobacter_koseri_ATCC_BAA_895.mat,1996,899,422,339,74,112,7
Plesiomonas_shigelloides_GN7.mat,1439,776,425,278,48,57,6
Photorhabdus_luminescens_NBAII_H75HRPL105.mat,1500,843,487,291,49,50,6
Helicobacter_pylori_Hp_M4.mat,1282,837,452,328,33,75,7
Enterococcus_gallinarum_EG2.mat,1271,680,393,222,30,70,7
Staphylococcus_aureus_subsp_aureus_21201.mat,1438,740,344,282,59,88,6
Escherichia_coli_DEC2B.mat,3562,1220,726,285,95,195,8
Clostridium_botulinum_E3_str_Alaska_E43.mat,1680,1023,679,222,62,138,7
Streptococcus_mutans_TCI_234.mat,1387,858,495,302,28,73,7
Prevotella_micans_DSM_21469_JCM_16134.mat,841,765,261,500,9,7,6
Staphylococcus_aureus_subsp_aureus_Mu50_omega.mat,1379,727,347,278,49,82,6
Cutibacterium_acnes_HL002PA1.mat,2370,965,562,264,59,143,7
Cutibacterium_acnes_HL096PA2.mat,2328,929,527,281,53,122,7
Acinetobacter_lwoffii_CIP_70_31.mat,1778,1115,692,304,88,128,8
Helicobacter_pylori_XZ274.mat,1212,799,418,335,31,63,7
Staphylococcus_aureus_M1367.mat,1407,736,346,278,49,92,6
Escherichia_coli_P0305260_4.mat,3179,880,430,304,77,115,7
Streptococcus_mitis_11_5.mat,1201,789,480,243,27,73,8
Cutibacterium_acnes_HL027PA1.mat,2374,970,559,269,59,146,7
Klebsiella_pneumoniae_1191100241.mat,2456,1260,798,294,101,158,8
Streptococcus_agalactiae_FSL_S3_277.mat,2213,852,477,290,45,97,8
Haemophilus_parahaemolyticus_HK385.mat,1242,726,398,273,41,40,6
Shuttleworthia_satelles_DSM_14600.mat,1807,625,358,229,22,35,4
Enterococcus_faecalis_ATCC_29200.mat,1586,981,598,274,41,118,8
Bifidobacterium_breve_JCM_7019.mat,1041,524,258,219,27,39,5
Anaerostipes_hadrus_ERR1022423.mat,1047,654,379,223,29,51,5
Kallipyga_gabonensis_DSM_100575.mat,656,610,240,340,15,41,5
Moraxella_catarrhalis_101P30B1.mat,1412,1024,589,342,56,92,8
Enterobacter_cloacae_subsp_cloacae_GS1.mat,1809,816,394,290,67,101,7
Bifidobacterium_adolescentis_ERR2230077.mat,1047,536,254,243,21,31,5
Dorea_formicigenerans_ERR2221275.mat,1150,669,344,281,31,51,5
Clostridioides_difficile_BI1.mat,1369,737,381,281,43,66,5
Streptococcus_pneumoniae_GA11304.mat,1100,581,254,269,17,56,5
Lachnospiraceae_nov_ERR2221181.mat,985,681,377,267,23,36,5
Bacteroides_sp_1_1_6.mat,2442,786,473,227,33,83,6
Streptococcus_pneumoniae_4075_00.mat,1107,585,258,269,17,56,5
Alistipes_finegoldii_DSM_17242.mat,1253,675,353,262,33,60,7
Escherichia_coli_88_0221.mat,3573,1255,750,299,101,199,8
Virgibacillus_massiliensis_MGYG_HGUT_01470.mat,1375,793,463,261,49,55,7
Lactobacillus_paracasei_M36.mat,1501,900,541,254,44,109,7
Gemella_sanguinis_ATCC700632.mat,954,535,272,241,20,30,7
Paeniclostridium_sordellii_R29426.mat,1072,633,392,209,24,26,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1018.mat,1879,845,437,285,76,103,6
Enterococcus_faecium_E0045.mat,1049,574,302,215,21,50,6
Lachnospiraceae_oral_taxon_107_str_F0167.mat,1046,682,380,264,29,35,6
Neisseria_flavescens_SK114.mat,1326,786,420,290,39,73,7
Streptococcus_pneumoniae_GA41538.mat,1075,545,259,228,15,56,5
Erysipelatoclostridium_ramosum_ERR2221231.mat,1091,637,345,243,31,43,6
Bifidobacterium_animalis_lactis_AD011.mat,809,425,251,135,25,42,6
Lactobacillus_buchneri_ATCC_11577.mat,1142,735,492,183,41,59,5
Corynebacterium_ammoniagenes_DSM_20306.mat,1297,775,427,254,53,83,8
Streptococcus_sanguinis_SK36.mat,1273,700,388,260,29,61,6
Oligella_urethralis_DSM_7531.mat,1193,745,394,303,34,44,6
Bifidobacterium_coryneforme_Bma6.mat,868,474,234,197,23,35,5
Porphyromonas_gingivalis_A7436.mat,1045,568,307,232,23,30,6
Escherichia_coli_O104_H4_str_LB226692.mat,3199,881,436,284,81,134,7
Enterococcus_faecalis_B3126.mat,1233,661,328,276,23,49,6
Escherichia_coli_P0301867_7.mat,3174,869,434,288,75,117,7
Pseudomonas_putida_DOT_T1E.mat,1780,957,502,309,90,110,7
Parabacteroides_distasonis_ERR1022330.mat,1316,725,373,297,30,54,6
Slackia_equolifaciens_DSM_24851.mat,899,608,349,224,23,38,5
Streptococcus_agalactiae_STIR_CD_28.mat,2190,854,481,292,43,95,8
Staphylococcus_pasteuri_SP1.mat,1367,793,427,269,51,83,7
Staphylococcus_aureus_M0066.mat,1393,731,349,278,49,84,6
Staphylococcus_aureus_M1198.mat,1392,730,348,278,49,84,6
Cutibacterium_acnes_HL037PA1.mat,2353,943,540,270,57,137,7
Streptococcus_agalactiae_CCUG_28551.mat,2175,836,470,290,39,93,7
Streptococcus_agalactiae_GB00922.mat,2194,854,496,282,39,93,7
Streptococcus_agalactiae_CCUG_17336.mat,2178,857,487,293,37,93,8
Staphylococcus_aureus_subsp_aureus_21232.mat,1410,735,348,283,51,84,6
Staphylococcus_aureus_subsp_aureus_M013.mat,1391,734,349,282,50,82,6
Enterococcus_faecium_UAA825.mat,1076,591,317,215,23,50,6
Escherichia_coli_KTE20.mat,3616,1253,737,308,95,195,8
Escherichia_coli_KTE68.mat,3632,1221,719,299,107,190,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_12_A_06.mat,2345,1254,774,296,94,172,7
Lactobacillus_vaccinostercus_DSM_20634.mat,1129,624,350,231,31,40,5
Klebsiella_pneumoniae_UHKPC05.mat,2609,1320,829,285,112,181,8
Eubacterium_infirmum_F0142.mat,813,533,293,222,14,19,5
Citrobacter_portucalensis_P10159.mat,1794,854,489,271,65,67,7
Staphylococcus_pseudintermedius_ED99.mat,1699,1098,654,286,73,154,7
Streptococcus_agalactiae_STIR_CD_26.mat,2188,851,482,288,43,95,8
Escherichia_coli_MS_115_1.mat,3587,1227,728,291,91,202,8
Aeromonas_hydrophila_259.mat,2036,1199,744,307,79,140,7
Acinetobacter_radioresistens_TG02010.mat,1726,1085,708,244,81,122,8
Staphylococcus_aureus_M1321.mat,1386,747,360,285,49,84,6
Streptococcus_pneumoniae_P1031.mat,1111,583,250,271,19,62,5
Citrobacter_amalonaticus_YG6.mat,1787,860,450,306,68,78,7
Staphylococcus_aureus_M1466.mat,1409,733,348,279,51,84,6
Lachnospiraceae_nov_ERR2221161.mat,943,622,376,212,22,28,4
Streptococcus_oralis_Uo5.mat,1089,604,303,239,21,75,6
Pseudomonas_fluorescens_PfO_1.mat,1898,971,542,299,81,112,8
Bifidobacterium_longum_infantis_157F_NC.mat,1020,496,304,130,35,60,6
Clostridium_perfringens_SM101.mat,1271,648,299,283,35,57,5
Enterobacter_cancerogenus_ATCC_35316.mat,1937,908,543,220,74,134,7
Sutterella_parvirubra_YIT_11816.mat,1075,726,414,287,25,21,6
Escherichia_coli_DEC9A.mat,3598,1236,726,301,107,199,8
Fusobacterium_massiliense_DSM_103085.mat,966,565,332,208,12,22,5
Bacteroides_uniformis_str_3978_T3_i.mat,1343,673,356,271,27,37,6
Acinetobacter_baumannii_AB210.mat,1551,862,456,297,69,88,7
Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41565.mat,2365,1238,762,291,98,171,7
Lachnospira_pectinoschiza_ERR1022352.mat,930,602,333,239,16,27,4
Cutibacterium_acnes_HL074PA1.mat,2335,935,526,278,55,135,7
Clostridioides_difficile_70_100_2010.mat,1738,1071,656,288,63,122,8
Enterococcus_faecium_UAA911.mat,1079,590,316,215,23,50,6
Enterococcus_faecium_HM1073.mat,1071,584,310,214,24,50,6
Escherichia_coli_2866450.mat,3626,1244,732,295,99,196,8
Ruminococcus_bicirculans_ERR1022485.mat,941,602,314,265,14,22,5
Paeniclostridium_sordellii_UMC4404.mat,1088,639,403,204,24,26,5
Streptococcus_intermedius_F0395.mat,1261,801,456,273,26,83,8
Acinetobacter_baumannii_AB_2008_15_34_7.mat,1572,875,470,295,70,88,7
Bacteroides_gallinarum_DSM_18171_JCM_13658.mat,1909,674,378,260,25,28,6
Enterococcus_faecium_HF50104.mat,1067,567,299,212,23,47,6
Streptococcus_pneumoniae_GA05245.mat,1103,588,259,269,17,58,5
Staphylococcus_aureus_M1481.mat,1407,730,348,278,49,84,6
Coprococcus_comes_ERR1022476.mat,1122,637,362,237,28,37,5
Neglecta_timonensis_DSM_102082.mat,959,671,411,223,16,36,5
Blautia_wexlerae_ERR1022377.mat,1080,688,388,250,27,51,5
Roseburia_nov_ERR2221407.mat,1073,703,407,265,22,30,5
Escherichia_coli_O08.mat,3613,1232,727,290,97,201,8
Campylobacter_lari_RM2100.mat,1072,680,326,294,26,62,7
Escherichia_coli_95_0941.mat,3617,1244,733,293,101,204,8
Acinetobacter_lwoffii_TG19636.mat,1766,1115,692,304,88,128,8
Clostridium_bartlettii_DSM_16795.mat,1092,646,503,102,32,46,5
Helicobacter_pylori_SNT49.mat,1279,831,449,323,35,75,7
Staphylococcus_aureus_subsp_aureus_H19.mat,1408,755,356,283,61,90,6
Lactobacillus_iners_LEAF_2053A_b.mat,956,621,389,197,12,36,8
Corynebacterium_durum_F0235.mat,1160,699,396,222,37,79,7
Bdellovibrio_bacteriovorus_HD100.mat,1147,704,384,287,22,31,6
Escherichia_coli_DEC14A.mat,3611,1261,731,303,105,214,8
Enterococcus_faecalis_ERV37.mat,1546,948,564,287,41,106,8
Bacillus_cereus_VDM034.mat,1999,1200,733,309,82,153,8
Paenibacillus_sp_JDR_2.mat,1869,804,497,240,49,54,6
Bradyrhizobium_japonicum_WSM2793.mat,1567,977,529,338,113,98,7
Escherichia_coli_PA22.mat,3144,864,443,285,70,106,7
Lactobacillus_iners_AB_1.mat,905,562,382,152,14,27,8
Raoultella_planticola_ATCC_33531.mat,2093,959,544,287,127,101,8
Enterococcus_faecium_E2883.mat,1078,592,316,217,23,50,6
Helicobacter_pylori_CPY6081.mat,1298,848,459,328,37,78,7
Escherichia_coli_96_0427.mat,3582,1256,752,299,100,199,8
Klebsiella_pneumoniae_VAKPC278.mat,2562,1305,813,290,110,179,8
Escherichia_coli_MS_45_1.mat,3559,1216,717,290,103,192,8
Curtobacterium_flaccumfaciens_MEB126.mat,1119,683,368,258,38,51,7
Clostridium_glycolicum_ATCC_14880.mat,1300,742,448,215,37,78,8
Paeniclostridium_sordellii_R15892.mat,1085,610,383,193,24,26,5
Treponema_denticola_ASLM.mat,1100,616,285,290,27,40,5
Escherichia_coli_chi7122.mat,3613,1225,718,293,103,202,8
Streptococcus_pneumoniae_GA08780.mat,1114,589,266,265,17,56,5
Escherichia_coli_O157_str_NCCP15739.mat,3148,860,439,285,70,106,7
Achromobacter_xylosoxidans_ERR2221247.mat,1599,944,555,304,118,61,7
Escherichia_coli_KTE24.mat,3614,1281,742,308,101,218,8
Enterococcus_hirae_ATCC_9790.mat,1148,642,359,226,21,57,7
Peptoniphilus_lacrimalis_DSM_7455.mat,990,697,410,242,29,42,8
Streptococcus_mutans_TCI_228.mat,1387,853,492,300,28,73,7
Helicobacter_pylori_OK113.mat,1276,823,454,312,31,76,7
Eubacterium_siraeum_V10Sc8a.mat,1707,643,323,281,21,40,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_36_H_00.mat,2345,1240,767,289,94,172,7
Escherichia_coli_MP021017_3.mat,3620,1280,748,308,99,212,8
Lachnospiraceae_nov_ERR1022386.mat,980,634,390,208,20,33,4
Bacillus_cereus_BAG4X2_1.mat,2007,1231,742,311,80,169,8
Campylobacter_jejuni_subsp_jejuni_1893.mat,1367,913,481,350,49,86,7
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH11.mat,2590,1302,813,279,111,188,8
Bacteroides_fragilis_ERR2230126.mat,1303,671,332,282,28,53,6
Peptoniphilus_nov_ERR2221395.mat,765,501,292,182,26,23,6
Mycobacterium_abscessus_4S_0116_R.mat,1311,810,465,257,108,77,7
Eubacterium_rectale_ERR1022318.mat,1127,631,334,251,25,45,5
Escherichia_coli_Envira_10_1.mat,3627,1247,731,297,109,211,8
Brachyspira_aalborgi_PC5538III_lc.mat,1164,713,374,306,22,28,4
Bacteroides_fragilis_638R.mat,2267,725,341,292,34,84,6
Blautia_torques_ERR1204037.mat,1174,644,333,269,25,51,5
Escherichia_coli_KTE209.mat,3560,1216,717,290,103,192,8
Escherichia_coli_NCCP15658.mat,3580,1247,752,299,102,188,8
Blautia_gnavus_ERR1203926.mat,1177,669,348,275,33,49,5
Enterococcus_faecalis_ERR2221341.mat,1174,639,341,255,26,36,6
Clostridium_perfringens_C_str_JGS1495.mat,2434,951,591,283,55,86,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_67_H_09.mat,2346,1239,765,290,94,172,7
Escherichia_coli_DEC7C.mat,3578,1223,718,295,97,198,8
Acinetobacter_baumannii_AYE.mat,1560,857,452,288,75,94,7
Enterococcus_faecium_E1626.mat,1086,586,315,212,23,50,6
Coprococcus_eutactus_ATCC_27759.mat,1051,713,446,218,29,46,6
Cutibacterium_acnes_HL059PA2.mat,2371,973,556,275,59,146,7
Mobiluncus_mulieris_28_1.mat,836,589,265,281,29,33,5
Stomatobaculum_longum_ACC2.mat,865,538,299,198,21,40,5
Alistipes_putredinis_DSM_17216.mat,953,573,250,277,26,42,6
Klebsiella_sp_1_1_55.mat,2116,901,546,215,80,124,7
Facklamia_hominis_ACS_120_V_Sch10.mat,896,558,328,219,8,9,6
Brachyspira_aalborgi_PC5587_u.mat,1089,694,349,315,20,27,4
Bacteroides_acidifaciens_ERR2221211.mat,1002,620,318,258,23,38,6
Subdoligranulum_sp_4_3_54A2FAA.mat,989,599,372,195,25,30,5
Helicobacter_pylori_Hp_M2.mat,1285,825,452,316,33,75,7
Prevotella_nigrescens_F0103.mat,1211,804,460,294,29,62,7
Enterococcus_faecium_2006_70_121.mat,1081,582,313,208,25,54,6
Haemophilus_pittmaniae_NCTC13334.mat,1237,707,387,267,38,46,6
Escherichia_coli_P0304816_7.mat,3201,870,433,283,77,122,7
Acinetobacter_baumannii_IS_143.mat,1553,863,457,295,72,89,7
Clostridium_leptum_DSM_753.mat,1461,655,397,213,22,46,5
Clostridium_cellobioparum_DSM_1351.mat,1312,791,469,279,24,40,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_SH10GFN094.mat,2348,1236,763,289,94,172,7
Sarcina_nov_ERR171266.mat,1214,701,459,200,33,36,6
Bacillus_thuringiensis_serovar_tochigiensis_BGSC_4Y1.mat,1497,833,480,259,60,77,6
Escherichia_coli_99_0839.mat,3576,1255,749,299,102,199,8
Campylobacter_jejuni_jejuni_81_176.mat,1142,707,275,348,39,70,5
Escherichia_coli_O104_H4_str_11_03439.mat,3625,1266,738,297,113,221,8
Mycobacterium_abscessus_M139.mat,1321,821,479,255,104,76,7
Rhodococcus_equi_ATCC_33707.mat,1494,910,527,275,120,92,8
Escherichia_coli_KTE22.mat,3562,1224,726,290,102,192,8
Enterococcus_faecalis_A_3_1.mat,1245,676,331,274,25,63,6
Clostridium_chauvoei_JF4335.mat,1009,637,407,202,24,25,4
Streptococcus_pneumoniae_R6.mat,1095,588,269,266,16,52,5
Streptococcus_agalactiae_FSL_F2_338.mat,2206,845,473,289,45,97,8
Lactobacillus_iners_LactinV_09V1_c.mat,908,566,342,204,10,24,8
Lactobacillus_paracasei_subsp_paracasei_Lpp122.mat,1434,888,552,251,44,86,8
Clostridium_pasteurianum_DSM_525_ATCC_6013.mat,1233,768,477,246,37,42,5
Bacteroides_vulgatus_ERR2230091.mat,1385,662,313,286,34,57,5
Escherichia_coli_DEC4C.mat,3516,1247,737,317,101,184,8
Gemmiger_formicilis_ATCC_27749.mat,1000,677,399,245,19,32,5
Salmonella_enterica_subsp_enterica_serovar_Agona_str_10_A_05.mat,2346,1246,767,295,94,172,7
Porphyromonas_endodontalis_ATCC_35406.mat,1164,601,288,283,30,29,8
Escherichia_coli_KTE27.mat,3563,1223,733,290,94,186,8
Escherichia_coli_O111_H8_str_CVM9574.mat,3155,853,438,282,75,107,7
Actinomyces_oris_K20.mat,1054,675,418,205,20,50,8
Escherichia_coli_2861200.mat,3583,1238,733,291,95,197,8
Haemophilus_influenzae_10810.mat,1379,719,385,257,31,67,6
Streptococcus_agalactiae_GB00111.mat,2179,855,488,290,37,93,8
Campylobacter_coli_14983A.mat,1039,607,241,323,31,32,5
Actinomyces_odontolyticus_F0309.mat,1282,820,508,219,42,100,7
Staphylococcus_aureus_M0235.mat,1392,731,348,279,49,84,6
Bacteroides_sp_HPS0048.mat,1260,672,359,256,31,49,6
Ruminococcaceae_nov_ERR1022449.mat,910,680,367,284,16,27,5
Fusobacterium_periodonticum_2_1_31.mat,1075,713,478,191,24,43,6
Helicobacter_pylori_P12.mat,1217,809,439,324,31,63,7
Achromobacter_xylosoxidans_NCTC10807.mat,1595,945,552,310,118,63,7
Atopobium_rimae_ATCC_49626.mat,935,598,338,220,29,40,7
Collinsella_massiliensis_An5.mat,869,526,280,216,24,33,4
Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_22513.mat,2389,1269,780,288,100,187,7
Streptococcus_agalactiae_CCUG_44077.mat,2185,834,478,288,47,85,7
Clostridium_botulinum_F_str_230613.mat,1465,846,452,305,42,81,8
Mycoplasma_hyopneumoniae_168_L.mat,734,442,272,155,8,11,6
Escherichia_coli_2735000.mat,3625,1243,737,300,97,185,8
Lachnospiraceae_bacterium_6_1_63FAA.mat,1005,636,330,267,27,36,5
Escherichia_coli_H736.mat,3569,1223,728,289,96,194,8
Lachnospiraceae_nov_ERR1203970.mat,994,679,396,248,22,33,4
Parabacteroides_goldsteinii_ERR2230163.mat,1223,702,399,258,27,41,5
Escherichia_coli_KTE139.mat,3584,1233,734,295,99,187,8
Helicobacter_pylori_Hp_H_44.mat,1296,852,473,319,35,75,7
Lachnospiraceae_nov_ERR2230050.mat,1178,735,430,260,40,42,5
Acinetobacter_sp_RUH2624.mat,1485,826,435,302,71,64,7
Gracilibacillus_massiliensis_DSM_29726.mat,1171,706,463,182,43,53,7
Megasphaera_elsdenii_DSM_20460.mat,1377,703,334,287,33,76,6
Escherichia_coli_p0305293_15.mat,3208,903,447,304,77,122,7
Escherichia_coli_2749250.mat,3648,1287,750,310,107,214,8
Streptococcus_pneumoniae_OXC141.mat,1101,574,250,266,17,56,5
Alistipes_onderdonkii_ERR2230089.mat,1017,638,374,225,21,38,6
Fusobacterium_russii_ATCC_25533.mat,1170,740,416,275,31,47,8
Aeromonas_veronii_AMC34.mat,1984,1153,726,284,73,130,7
Prevotella_dentalis_DSM_3688.mat,1812,603,347,225,19,27,6
Escherichia_coli_PA48.mat,3146,863,442,285,70,106,7
Enterococcus_faecium_H17575.mat,1064,572,299,217,23,47,6
Bifidobacterium_asteroides_PRL2011.mat,897,543,283,212,27,40,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648901_6_18.mat,2306,1215,753,288,98,163,7
Klebsiella_pneumoniae_UHKPC24.mat,2532,1276,811,290,106,156,8
Streptococcus_agalactiae_GB00893.mat,2182,857,493,290,35,89,7
Escherichia_coli_Xuzhou21.mat,3159,867,443,285,70,109,7
Pseudomonas_aeruginosa_152504.mat,1805,910,481,299,83,95,7
Parabacteroides_distasonis_CL09T03C24.mat,2646,1088,675,302,51,127,8
Streptococcus_sanguinis_SK1057.mat,1507,934,569,294,43,84,8
Providencia_sneebia_DSM_19967.mat,1513,785,413,301,53,52,6
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH9.mat,2603,1315,826,279,111,188,8
Bdellovibrio_bacteriovorus_SSB218315.mat,1116,732,401,296,24,31,6
Escherichia_coli_FVEC1412.mat,3626,1230,728,299,107,190,8
Acinetobacter_baumannii_AB307_0294.mat,1553,851,454,285,73,91,7
Acinetobacter_baumannii_ABNIH26.mat,1562,871,466,295,70,88,7
Streptococcus_sp_GMD5S.mat,943,548,269,251,17,24,5
Staphylococcus_aureus_M1394.mat,1392,730,348,278,49,84,6
Enterococcus_faecalis_B2211.mat,1233,661,328,276,23,49,6
Corynebacterium_efficiens_YS_314.mat,1894,638,359,233,37,40,6
Bacteroides_thetaiotaomicron_CL09T03C10.mat,2110,659,306,278,31,71,5
Bacillus_mycoides_VD078.mat,2008,1206,732,314,82,155,8
Helicobacter_pylori_N6.mat,1236,838,460,324,35,73,7
Coprococcus_catus_GD_7.mat,1198,757,423,257,41,75,8
Escherichia_coli_93_0624.mat,3593,1250,722,316,99,196,8
Bifidobacterium_dentium_JCVIHMP022.mat,2145,783,509,198,41,66,7
Staphylococcus_aureus_subsp_aureus_VRS8.mat,1389,720,345,280,49,75,6
Helicobacter_pylori_GAM260Bi.mat,1306,841,460,319,35,78,7
Edwardsiella_tarda_FL6_60.mat,2875,818,394,305,51,105,7
Escherichia_coli_97_0264.mat,3618,1242,732,296,103,196,8
Escherichia_coli_TA007.mat,3131,851,419,304,67,101,7
Bacteroides_sp_20_3.mat,2159,859,544,241,34,74,6
Blautia_wexlerae_ERR1204036.mat,1084,693,394,250,29,50,5
Bifidobacterium_breve_ACS_071_V_Sch8b.mat,1362,764,472,217,37,74,7
Klebsiella_michiganensis_10_5242.mat,1842,860,518,254,69,62,7
Enterococcus_faecium_E1620.mat,1076,584,315,212,21,50,6
Streptococcus_sanguinis_ATCC_49296.mat,1263,783,477,238,28,81,8
Emergencia_timonensis_DSM_101844.mat,1009,906,412,460,22,37,5
Streptococcus_pneumoniae_2081685.mat,1087,583,258,268,17,55,5
Roseburia_inulinivorans_ERR1022293.mat,1095,742,393,312,22,35,4
Enterococcus_faecalis_DAPTO_512.mat,1533,929,559,266,39,109,8
Aggregatibacter_aphrophilus_W10433.mat,1265,710,390,267,38,40,6
Eubacterium_biforme_DSM_3989.mat,849,592,345,201,35,51,5
Capnocytophaga_ochracea_str_Holt_25.mat,1449,928,587,273,33,80,7
Helicobacter_canadensis_MIT_98_5491.mat,1054,667,291,316,25,54,6
Helicobacter_pylori_GAM245Ai.mat,1290,891,446,389,35,78,7
Staphylococcus_aureus_subsp_aureus_CIGC340D.mat,1378,738,365,282,47,73,6
Campylobacter_coli_1417.mat,1397,911,478,340,57,88,7
Staphylococcus_aureus_M0237.mat,1401,744,357,285,49,84,6
Pseudomonas_fluorescens_Pf_5.mat,1726,953,563,267,76,99,7
Staphylococcus_aureus_O46.mat,1389,738,349,282,54,86,6
Bacillus_subtilis_B_1.mat,1523,849,487,255,114,83,6
Bacillus_wiedmannii_BAG6X1_1.mat,1577,855,444,286,60,108,6
Escherichia_coli_KTE45.mat,3568,1218,721,292,101,192,8
Lactobacillus_paracasei_subsp_paracasei_ATCC_25302.mat,1072,649,445,137,40,65,6
Helicobacter_pylori_Hp_P_1b.mat,1281,859,478,322,35,75,7
Streptococcus_pneumoniae_2071004.mat,1109,597,256,279,17,60,5
Streptococcus_mutans_TCI_222.mat,1383,854,496,297,28,73,7
Klebsiella_pneumoniae_NTUH_K2044.mat,2633,1320,828,280,117,194,8
Enterococcus_faecium_UAA952.mat,1086,601,327,215,23,50,6
Enterococcus_faecium_F9730129_1.mat,1056,583,316,210,21,50,6
Acinetobacter_baumannii_AB_TG2026.mat,1565,871,466,295,70,88,7
Acinetobacter_baumannii_IS_116.mat,1562,861,457,294,72,88,7
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH21.mat,2529,1271,809,285,105,161,8
Blautia_wexlerae_DSM_19850.mat,1220,800,449,285,29,71,7
Bacillus_cereus_BAG5X1_1.mat,1973,1172,686,332,132,153,7
