MicrobeID,Phylum,Kingdom,Host,Oxygen Requirement
Staphylococcus_aureus_M0252,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0270,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0273,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0279,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0280,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0288,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0294,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0306,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0312,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0326,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0328,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0329,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0330,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0334,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0340,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0347,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0350,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0351,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0363,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0364,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0367,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0374,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0375,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0391,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0396,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0404,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0408,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0415,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0424,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0427,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0438,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0450,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0455,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0460,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0467,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0468,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0478,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0489,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0493,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0494,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0510,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0513,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0528,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0529,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0531,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0536,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0539,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0547,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0562,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0565,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0571,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0580,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0584,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0586,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0602,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0622,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0628,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0633,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0646,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0648,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0660,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0663,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0673,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0676,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0687,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0692,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0695,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0719,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0769,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0770,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0780,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0792,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0799,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0822,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0823,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0831,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0844,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0871,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0877,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0892,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0900,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0927,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0934,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0943,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0944,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0946,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0953,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0964,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0978,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0994,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0998,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M0999,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1007,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1010,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1015,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1016,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1034,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1036,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1037,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1044,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1060,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1061,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1062,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1063,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1064,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1068,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1076,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1078,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1083,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1092,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1093,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1095,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1103,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1109,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1119,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1126,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1142,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1167,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1170,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1188,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1193,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1198,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1199,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1215,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1216,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1223,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1224,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1228,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1229,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1244,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1248,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1253,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1255,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1256,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1257,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1275,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1277,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1286,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1291,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1309,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1311,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1320,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1321,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1322,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1359,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1367,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1373,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1374,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1394,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1405,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1407,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1450,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1451,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1462,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1463,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1466,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1481,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1510,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1520,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1521,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1531,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1533,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1544,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1556,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1563,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1565,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M1578,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_M2,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_NN54,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_O11,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_O46,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_PM1,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_PPUKM_261_2009,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_PPUKM_332_2009,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_PPUKM_377_2009,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_PPUKM_775_2009,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_RF122,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_ST228_10388,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_ST228_10497,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_ST228_15532,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_ST228_16035,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_ST228_18412,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_06BA18369,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_091751,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_103564,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_112808A,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_118,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_11819_97,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_120,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_122051,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_132,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21172,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21178,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21189,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21193,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21195,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21196,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21200,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21201,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21202,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21209,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21232,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21236,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21252,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21259,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21262,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21264,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21266,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21269,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21272,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21282,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21283,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21305,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21310,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21318,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21331,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21333,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21334,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21340,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21342,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21343,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_21345,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_333,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_3989,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_55_2053,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_58_424,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_65_1322,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_68_397,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_71193,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_A017934_97,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_ATCC_51811,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_ATCC_BAA_39,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_Btn1260,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_C101,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_C160,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_C427,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CBD_635,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CGS00,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CGS01,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CGS03,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1057,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1096,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1114,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1150,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1165,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1176,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1213,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1214,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1233,Firmicutes,Bacteria,Human,Facultative anaerobe
Staphylococcus_aureus_subsp_aureus_CIG1242,Firmicutes,Bacteria,Human,Facultative anaerobe
